link,title,price,transaction,city,region,description,surface,bathrooms,rooms
https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/marsa-grande-maison-rnover-sur-2-niveau-vendre/69394907cd04d08be7488ca3/,Marsa grande maison à rénover sur 2 niveau à vendre ,1750000,Vente,Tunis,La Marsa,"Marsa grande maison à rénover sur 2 niveau à vendre 
Prix : 1.75 Millions de TND. 
Superficie du terrain : 637 m2
A vendre spacieuse maison de 2 étages avec grand jardin et garage, elle se trouve dans un quartier résidentiel sur un angle de rues. Pas de vis à vis. La maison a beaucoup de potentiel mais demande une sérieuse rénovation !
Bon emplacement, facile d'accès et proche de tout.



Contact 22.99.60.60",637,3,5
https://www.tayara.tn/item/appartements/tunis/lac-1/-louer-lac-1-tunissuperbe-appartement-meubl-s5-lumineux-avec-vue-dgage-sur-le-lac/68e64f3be7035d31a41228c7/,"À louer – Lac 1, Tunis
Superbe appartement meublé s+5 lumineux avec vue dégagée sur le lac.",0,Location,Tunis,Lac 1,"À louer – Lac 1, Tunis
✨ Superbe appartement meublé s+5 lumineux avec vue dégagée sur le lac.
🛋️ Grand salon en open space, terrasse privée pour vos moments détente.
🛏️ 5 chambres confortables – 🅿️ parking sous-sol inclus.

📍 Quartier dynamique.                  Situé dans l’un des quartiers les plus prisés de Tunis, cet appartement allie luxe, confort et emplacement d’exception .

📞 Pour plus d’informations ou pour organiser une visite, contactez-nous au 22.99.60.60",201,6,5
https://www.tayara.tn/item/maisons-et-villas/nabeul/hammam-ghezze/maison-120-mtres-plage-hammam-ghzeez/689734b3dbb2ce981b9b66e3/, Maison à 120 mètres  plage hammam ghzeez ,580000,Vente,Nabeul,Hammam Ghezèze,"A vendre Maison à 120 mètres de plage hammam ghzeez de superficie de 280 m² sur deux façades de 17 et 16 mètres sur deux rues de 10 mètres.
Maison de surface bâti 260 m² composée en rez de chaussé d’une chambre à coucher, un salon, un coin séjour, une cuisine et salle d’eau.
En 1er étage trois chambres à coucher et une salle d’eau.
Maison située dans un quartier calme et entouré d’un bon voisinage.
Maison avec titre foncier.
Prix : 580 000 Dt
Référence : VT1000
Tel : 72 295 572 / 29 760 600 / 29 760 700. 
WhatsApp : (+216) 29 760 600 / 29 760 700
",280,2,4
https://www.tayara.tn/item/appartements/ben-arous/ezzahra/a-louer-un-appartement-s1-hst-richement-meubl-cot-carrefour/69492e82cd04d08be74f1cbc/,A louer un appartement s+1 hst richement meublé coté carrefour,1400,Location,Ben Arous,Ezzahra,"A louer un appartement s+1 richement meublé à Ezzahra coté carrefour . Il se compose d'un salon lumineux , une chambre à coucher , une cuisine équipée et aménagée, une salle d'eau et une douche.
Chauffage central , un climatiseur et une place de parking sont disponibles",90,1,1
https://www.tayara.tn/item/appartements/mahdia/mahdia/-2-/69492e718914daae519f9467/,𝒂𝒑𝒑𝒂𝒓𝒕𝒆𝒎𝒆𝒏𝒕 𝒔+2 𝒏𝒆𝒖𝒇 𝒕𝒓𝒆́𝒔 𝒉𝒂𝒖𝒕 𝒔𝒕𝒂𝒏𝒅𝒊𝒏𝒈 𝒑𝒐𝒖𝒓 𝒍𝒂 𝒍𝒐𝒄𝒂𝒕𝒊𝒐𝒏 𝒂̀ 𝒎𝒂𝒉𝒅𝒊𝒂,750,Location,Mahdia,Mahdia,"‼️𝐥𝐨𝐜𝐚𝐭𝐢𝐨𝐧 𝐬𝐚𝐢𝐬𝐨𝐧𝐧𝐢𝐞̀𝐫𝐞 ‼️
     𝓼+2 𝓹𝓻𝓸𝓬𝓱𝓮 𝓭𝓮 𝓵𝓪 𝓶𝓮𝓻 
          📍𝘇𝗼𝗻𝗲 𝘁𝗼𝘂𝗿𝗶𝘀𝘁𝗶𝗾𝘂𝗲 𝗺𝗮𝗵𝗱𝗶𝗮

#𝑨𝒈𝒆𝒏𝒄𝒆_𝑬𝑳_𝑯𝑨𝑵𝑨_𝑶𝑹𝑩𝑰 📣

💥𝐑𝐞́𝐟𝐞́𝐫𝐞𝐧𝐜𝐞: ho22110
 ✅ salon 🛋️⛱;
 ✅cuisine 🍝
 ✅2 Chambres 🛏 
 ✅salles de bain 🛁 
 ✅2 éme étage 
 ✅gardien jour et nuit 👀👮‍♀️ 
💷#Prix: 750 d par mois 

 ➡️𝗣𝗼𝘂𝗿 𝗽𝗹𝘂𝘀 𝗱'𝗶𝗻𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝗼𝗻𝘀 📞5𝟐9𝟓0𝟏6𝟗 , 𝘃𝗲𝘂𝗶𝗹𝗹𝗲𝘇 𝘃𝗶𝘀𝗶𝘁𝗲𝗿 𝗻𝗼𝘁𝗿𝗲 𝘀𝗶𝘁𝗲:👇👇 
🌐https://agencehana.tn/.../appartement-s2-neuf-tres-haut.../",102,1,2
https://www.tayara.tn/item/maisons-et-villas/tunis/sidi-daoud/-louer-appartement-s3/69492ce68914daae519f93a0/,À louer appartement s+3,0,Location,Tunis,Sidi Daoud,"À louer appartement s+3,  grande cuisine, salle de bain et salle de douche. Chauffage central. Haut standing 
Sidi Daoud, La marsa 
",,,3
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-1/dpt-459mcharguia-1ifcc144/675850a38729cead59ea4622/,Dépôt -459m²-charguia 1-IFCC144,7223,Location,Ariana,Charguia 1,"IFC vous propose à la location un dépôt d’une superficie  de 459m² situé  au Charguia 1.

Une place parking est à votre disposition.
 

Le loyer est de 7223DT/mois  (HTVA) retenue à la source incluse.

Pour une visite ou pour plus de renseignement n’hésitez pas à nous contacter au numéro suivant : (+216) 58.58.50.50

Notre agence spécialisée en immobilier professionnel a plus de 300 bureaux actuellement disponibles, parmi lesquels certainement votre futur adresse. Pour consulter toutes nos offres, visitez notre site web : www.ifc.tn
",459,0,1
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-1/local-commercial-250mcharguia-1ifcc105/683eb6dda2a7af1206254b39/,Local commercial - 250m²-charguia 1-IFCC105,5000,Location,Ariana,Charguia 1,"IFC vous propose à la location un local commercial d’une superficie de 250m² situé   dans un immeuble bureautique au Charguia 1.

Il est composé d'un  open space et quatre blocs sanitaires.
 

Le loyer est de   5000DT/mois (HTVA) retenue à la source  incluse.

Pour une visite ou pour plus de renseignement n’hésitez pas à nous contacter 

Notre agence spécialisée en immobilier professionnel a plus de 300 bureaux actuellement disponibles, parmi lesquels certainement votre futur adresse. Pour consulter toutes nos offres, visitez notre site web ",250,0,1
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-1/bureau-en-8-espaces180mcharguia-1ifcc149/675ffa38f39faeaa98ba9068/,Bureau en 8 espaces-180m²-charguia 1-IFCC149,2500,Location,Ariana,Charguia 1,"IFC vous propose à la location un bureau d’une superficie  de 180m² situé dans un immeuble bureautique au Charguia 1.

Il est composé d'un accueil, sept bureaux et  deux blocs sanitaires.

Il est équipé d'un système de climatisation central.

Le loyer est de 2500DT/mois (HTVA)  retenue à la source incluse.

Pour une visite ou pour plus de renseignement n’hésitez pas à nous contacter

Notre agence spécialisée en immobilier professionnel a plus de 300 bureaux actuellement disponibles, parmi lesquels certainement votre futur adresse. Pour consulter toutes nos offres, visitez notre site web 
",180,0,8
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-1/bureau-en-4-espaces180mcharguia-1ifcc168/6889dbb062d21a2c2e3d3fc5/,Bureau en 4 espaces-180m²-charguia 1-IFCC168,1800,Location,Ariana,Charguia 1,"IFC vous propose à la location un bureau d’une superficie  de 180m² situé dans un immeuble bureautique à Charguia 1.

Il est composé d'un accueil, un open space, deux bureaux, deux blocs sanitaires et une kitchenette.

Le loyer est de 1800DT/mois (HTVA)  retenue à la source incluse.

Pour une visite ou pour plus de renseignement n’hésitez pas à nous contacter

Notre agence spécialisée en immobilier professionnel a plus de 300 bureaux actuellement disponibles, parmi lesquels certainement votre futur adresse. Pour consulter toutes nos offres, visitez notre site web ",180,0,4
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-1/open-space-louer-300m-charguia-1-ifcc64/68aed259032c2f257219b8ed/,Open space à louer -300m²- Charguia 1 - IFCC64,4000,Location,Ariana,Charguia 1,"IFC  vous propose à la location un bureau d'une superficie de 300m² situé au charguia 1.

Le loyer est de 4000DT/mois (HTVA)  retenue à la source incluse .

Pour une visite ou pour plus de renseignement n’hésitez pas à nous contacter 

Notre agence spécialisée en immobilier professionnel a plus de 300 bureaux actuellement disponibles, parmi lesquels certainement votre futur adresse. Pour consulter toutes nos offres, visitez notre site web
",300,0,1
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-2/open-space-350m-charguia-2-ifcc43/686cef9bd5464a896ca6377e/,Open space   -350m²- Charguia 2- IFCC43,5300,Location,Ariana,Charguia 2,"IFC vous propose à la location un bureau d’une superficie de 350 m² situé dans un immeuble à usage professionnel à Charguia 2.

Cet espace se compose  d’un hall, un open space, deux bureaux, une salle serveur, quatre blocs sanitaires et une kitchenette.

Le loyer est de 5300DT/mois retenue à la source incluse.

Les frais de syndic sont de 490DT/mois.

Pour une visite ou pour plus de renseignement n’hésitez pas à nous contacter 

Notre agence spécialisée en immobilier professionnel a plus de 300 bureaux actuellement disponibles, parmi lesquels certainement votre futur adresse. Pour consulter toutes nos offres, visitez notre site web 

 ",350,4,3
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-2/bureau-en-12-espaces-620m-charguia-2-ifcc75/681493f3c1f8f57898e7a0f3/,Bureau en 12 espaces - 620m² - charguia 2 - IFCC75,12000,Location,Ariana,Charguia 2,"IFC vous propose à la location un bureau d’une superficie de 620m² situé dans un immeuble bureautique  au Charguia 2.

Il est composé d'un hall, un open space, onze bureaux et six blocs sanitaires.

Il est équipé d'un système de climatisation central.

Quatre places parking sont à votre disposition.

Le loyer est de 12 000DT/mois (HTVA)  retenue à la source  incluse.

Les frais de syndic sont 960DT/mois.

Pour une visite ou pour plus de renseignement n’hésitez pas à nous contacter

Notre agence spécialisée en immobilier professionnel a plus de 300 bureaux actuellement disponibles, parmi lesquels certainement votre futur adresse. Pour consulter toutes nos offres, visitez notre site web ",620,0,10
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-2/dpt-louer230mcharguia-2ifcc165/682c927a41532c94f15dabf6/,Dépôt à louer-230m²-charguia 2-IFCC165,3000,Location,Ariana,Charguia 2,"IFC vous propose à la location un dépôt d’une superficie  de 230m² situé dans un immeuble bureautique au Charguia 2.

Il est composé d'un open space et deux blocs sanitaires.


Deux places parking sont à votre disposition.
 

Le loyer est de 3000DT/mois (HTVA)  retenue à la source incluse.

Les frais de syndic sont 240DT/mois.

Pour une visite ou pour plus de renseignement n’hésitez pas à nous contacter 

Notre agence spécialisée en immobilier professionnel a plus de 300 bureaux actuellement disponibles, parmi lesquels certainement votre futur adresse. Pour consulter toutes nos offres, visitez notre site web 
",230,0,1
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-1/immeuble-en-r3-4100m-charguia-1-ifcc170/6909df578e4e0e4acb5d0115/,Immeuble en R+3 - 4100m² - charguia 1 - IFCC170,51250,Location,Ariana,Charguia 1,"IFC vous propose à la location un immeuble en R+3 d’une superficie  de 4100m² situé  au Charguia 1.

Des places parking sont à votre disposition.

Le loyer est de 51 250DT/mois  (HTVA) retenue à la source  incluse.

Pour une visite ou pour plus de renseignement n’hésitez pas à nous contacter 


Notre agence spécialisée en immobilier professionnel a plus de 300 bureaux actuellement disponibles, parmi lesquels certainement votre futur adresse. Pour consulter toutes nos offres, visitez notre site web",4100,,
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-2/bureau-en-4-espaces115mcharguia-2ifcc172/6915d28b145e1617cba4c956/,Bureau en 4 espaces-115m²-charguia 2-IFCC172,1600,Location,Ariana,Charguia 2,"IFC vous propose à la location un bureau d’une superficie  de 115m² situé dans un immeuble bureautique à Charguia 2.

Il est composé d'un accueil, trois bureaux, un bloc sanitaire et une kitchenette.

Une place parking est à votre disposition.

Le loyer est de 1600DT/mois (HTVA)  retenue à la source incluse.

Pour une visite ou pour plus de renseignement n’hésitez pas à nous contacter au numéro suivant : (+216) 58.58.50.50

Notre agence spécialisée en immobilier professionnel a plus de 300 bureaux actuellement disponibles, parmi lesquels certainement votre futur adresse. Pour consulter toutes nos offres, visitez notre site web : www.ifc.tn",115,1,4
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-2/dpt-avec-des-bureaux-1350m-charguia-2-ifcc126/68da59dab63311fc4f25d841/,Dépôt avec des bureaux - 1350m² - charguia 2 - IFCC126,9890,Location,Ariana,Charguia 2,"IFC vous propose à la location un dépôt d’une superficie  de 1350m² situé dans un immeuble au Charguia 2.

Il est composé d'un dépôt, un accueil, quatre bureaux, un bloc sanitaire et une kitchenette.

Il est équipé d'un monte-charge.

Le loyer est de 9890DT/mois retenue à la source  incluse.

Pour une visite ou pour plus de renseignement n’hésitez pas à nous contacter

Notre agence spécialisée en immobilier professionnel a plus de 300 bureaux actuellement disponibles, parmi lesquels certainement votre futur adresse. Pour consulter toutes nos offres, visitez notre site web",1350,1,
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-2/bureau-en-6-espaces350mcharguia-2ifcc169/68fce8b4b756576ab4087d9c/,Bureau en 6 espaces-350m²-charguia 2-IFCC169,4000,Location,Ariana,Charguia 2,"IFC vous propose à la location un bureau d’une superficie  de 350m² situé dans un immeuble bureautique à Charguia 2.

Il est composé d'un accueil, deux open space, trois bureaux, deux blocs sanitaires et une kitchenette.

Des places parking sont à votre disposition.

Le loyer est de 4000DT/mois (HTVA)  retenue à la source incluse.

Pour une visite ou pour plus de renseignement n’hésitez pas à nous contacter au numéro suivant : (+216) 58.58.50.50

Notre agence spécialisée en immobilier professionnel a plus de 300 bureaux actuellement disponibles, parmi lesquels certainement votre futur adresse. Pour consulter toutes nos offres, visitez notre site web ",350,2,6
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/charguia-2/bureau-en-13-espaces-250mcharguia-2ifcc87/68da5ac4b63311fc4f25d8c4/, Bureau en 13 espaces - 250m²-charguia 2-IFCC87,5000,Location,Ariana,Charguia 2,"IFC vous propose à la location un bureau d’une superficie de 250m² situé   dans un immeuble bureautique au Charguia 2.

Il est composé d'un hall, douze bureaux, un bureau de direction, quatre blocs sanitaires et une kitchenette.

Il est équipé d'un système de climatisation et de chauffage central.

Le loyer est de 5000DT/mois (HTVA) hors retenue à la source.

Pour une visite ou pour plus de renseignement n’hésitez pas à nous contacter 

Notre agence spécialisée en immobilier professionnel a plus de 300 bureaux actuellement disponibles, parmi lesquels certainement votre futur adresse. Pour consulter toutes nos offres, visitez notre site web ",250,4,13
